epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,35673.8,0.09514,0.29762,0.89189,0.99068,0.99639,0.99424,0.99215,0.04168,0.05482,1.048,0.002773,0.002773,0.002773
75,36144.8,0.09531,0.29302,0.89221,0.98992,0.99689,0.9942,0.99192,0.04166,0.0552,1.04801,0.002674,0.002674,0.002674
76,36616.3,0.09293,0.29336,0.89168,0.98989,0.99698,0.9942,0.99159,0.04175,0.05484,1.04811,0.002575,0.002575,0.002575
77,37087.9,0.09261,0.28708,0.89125,0.98985,0.9971,0.99462,0.99173,0.04193,0.05478,1.04819,0.002476,0.002476,0.002476
78,37565.7,0.09209,0.28449,0.89125,0.98974,0.99716,0.99457,0.99179,0.04185,0.05476,1.04814,0.002377,0.002377,0.002377
79,38040.9,0.09089,0.28102,0.89057,0.9898,0.99715,0.99458,0.99176,0.04172,0.05462,1.04803,0.002278,0.002278,0.002278
80,38511.3,0.08996,0.28102,0.89098,0.98932,0.99717,0.99458,0.9917,0.04181,0.05472,1.04801,0.002179,0.002179,0.002179
81,38980.9,0.08817,0.27679,0.89217,0.9893,0.99719,0.99462,0.9919,0.04177,0.05454,1.04795,0.00208,0.00208,0.00208
82,39466,0.08708,0.27043,0.89073,0.98887,0.99724,0.99426,0.99184,0.04157,0.0541,1.04778,0.001981,0.001981,0.001981
83,39954.6,0.08574,0.2674,0.89138,0.98927,0.99719,0.99462,0.99202,0.0414,0.05357,1.04761,0.001882,0.001882,0.001882
84,40442.9,0.08457,0.25872,0.88969,0.98848,0.99706,0.99462,0.99232,0.04115,0.05322,1.04743,0.001783,0.001783,0.001783
85,40930.7,0.08327,0.25887,0.89063,0.98823,0.99704,0.99462,0.99238,0.04096,0.05318,1.04729,0.001684,0.001684,0.001684
86,41419.9,0.08108,0.25597,0.89081,0.98812,0.99698,0.99461,0.99241,0.04076,0.05305,1.04716,0.001585,0.001585,0.001585
87,41909.4,0.08134,0.25513,0.88995,0.98838,0.99695,0.9946,0.99278,0.04055,0.05267,1.04694,0.001486,0.001486,0.001486
88,42399.1,0.07962,0.25401,0.88932,0.98852,0.99696,0.99461,0.99279,0.04035,0.05235,1.04679,0.001387,0.001387,0.001387
89,42887.1,0.07818,0.25068,0.88984,0.98872,0.997,0.99461,0.99272,0.04031,0.05243,1.0467,0.001288,0.001288,0.001288
90,43375,0.07743,0.24077,0.88906,0.98889,0.99713,0.99462,0.99271,0.04024,0.05272,1.0466,0.001189,0.001189,0.001189
91,43853.6,0.05722,0.07065,0.90251,0.9883,0.99764,0.99426,0.99279,0.03956,0.05137,1.04631,0.00109,0.00109,0.00109
92,44333.1,0.04831,0.04991,0.9005,0.98942,0.99782,0.9943,0.99289,0.03893,0.05009,1.04607,0.000991,0.000991,0.000991
93,44813.8,0.04557,0.04696,0.89984,0.99043,0.99812,0.99433,0.99306,0.0382,0.04904,1.04581,0.000892,0.000892,0.000892
94,45293.9,0.04403,0.046,0.90003,0.99122,0.99821,0.99437,0.99332,0.03759,0.04814,1.04558,0.000793,0.000793,0.000793
95,45774.3,0.04227,0.04218,0.89864,0.99266,0.99824,0.99438,0.99347,0.03719,0.04775,1.04542,0.000694,0.000694,0.000694
96,46256.4,0.04086,0.03954,0.89739,0.99325,0.99826,0.99441,0.99352,0.03679,0.04759,1.04525,0.000595,0.000595,0.000595
97,46736.6,0.0393,0.03854,0.89847,0.99365,0.99823,0.99442,0.99385,0.03636,0.04781,1.04504,0.000496,0.000496,0.000496
98,47216.6,0.03794,0.03543,0.89855,0.99411,0.99764,0.99444,0.99396,0.03616,0.04875,1.04493,0.000397,0.000397,0.000397
99,47698.8,0.03639,0.03396,0.89832,0.994,0.99768,0.99447,0.99407,0.03537,0.05009,1.04445,0.000298,0.000298,0.000298
100,48180.9,0.03521,0.03233,0.89698,0.99493,0.99766,0.99477,0.9944,0.03494,0.05225,1.04428,0.000199,0.000199,0.000199
