epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,13616.6,0.17215,0.51741,0.91326,0.94685,0.96003,0.97724,0.94353,0.10462,0.77123,1.07758,0.007624,0.007624,0.007624
26,14166,0.16714,0.50289,0.91174,0.78328,0.9125,0.80494,0.7371,0.3504,2.16356,1.20579,0.007525,0.007525,0.007525
27,14714.2,0.16293,0.5017,0.91066,0.92374,0.94701,0.95835,0.87853,0.1566,0.55205,1.10557,0.007426,0.007426,0.007426
28,15261.8,0.16057,0.49315,0.91071,0.85665,0.9563,0.90581,0.8598,0.08237,0.46915,1.0733,0.007327,0.007327,0.007327
29,15811.8,0.16107,0.48533,0.91125,0.89023,0.94416,0.93305,0.85366,0.11327,0.79339,1.08939,0.007228,0.007228,0.007228
30,16360.1,0.15731,0.475,0.90942,0.89955,0.9553,0.94731,0.82792,0.1587,0.77746,1.12163,0.007129,0.007129,0.007129
31,16909.1,0.15791,0.48002,0.90876,0.88639,0.94616,0.93862,0.87505,0.08441,0.42055,1.06485,0.00703,0.00703,0.00703
32,17457.2,0.1524,0.46615,0.90706,0.90933,0.95503,0.95371,0.82647,0.17711,0.78569,1.12668,0.006931,0.006931,0.006931
33,18006.8,0.1515,0.46424,0.90816,0.92972,0.96869,0.96692,0.94931,0.06689,0.88049,1.06165,0.006832,0.006832,0.006832
34,18557.4,0.15019,0.45357,0.90801,0.89024,0.96689,0.93689,0.89661,0.09884,0.64259,1.07842,0.006733,0.006733,0.006733
35,19105.8,0.14852,0.45227,0.90634,0.89783,0.96606,0.95014,0.87003,0.13048,0.76288,1.09372,0.006634,0.006634,0.006634
36,19656.2,0.14521,0.44746,0.90479,0.89666,0.96133,0.94569,0.83354,0.19997,0.84135,1.1393,0.006535,0.006535,0.006535
37,20206.2,0.14349,0.44232,0.90606,0.93128,0.95931,0.96929,0.88974,0.13613,0.88345,1.10347,0.006436,0.006436,0.006436
38,20739.1,0.14351,0.43825,0.90503,0.95208,0.96253,0.97886,0.89198,0.14094,0.6807,1.11011,0.006337,0.006337,0.006337
39,21267.8,0.14186,0.43795,0.90587,0.93354,0.97355,0.9794,0.84759,0.16331,0.71437,1.1098,0.006238,0.006238,0.006238
40,21806.4,0.13856,0.42661,0.90268,0.9441,0.9605,0.97314,0.87579,0.08854,0.50567,1.06621,0.006139,0.006139,0.006139
41,22346.8,0.13837,0.42292,0.90417,0.94373,0.96899,0.97288,0.87761,0.08061,0.43915,1.06413,0.00604,0.00604,0.00604
42,22875.7,0.13708,0.41887,0.90397,0.95062,0.96783,0.98452,0.93415,0.06307,0.33317,1.05576,0.005941,0.005941,0.005941
43,23406.1,0.13412,0.40772,0.90352,0.95585,0.97651,0.98714,0.96579,0.05871,0.32128,1.0548,0.005842,0.005842,0.005842
44,23932.7,0.13389,0.40657,0.903,0.96873,0.98134,0.99079,0.97796,0.05411,0.33363,1.0532,0.005743,0.005743,0.005743
45,24467.7,0.13185,0.40306,0.90249,0.96741,0.97877,0.98927,0.97577,0.05153,0.30725,1.05191,0.005644,0.005644,0.005644
46,24999.7,0.13113,0.40315,0.90336,0.95088,0.97243,0.98162,0.9423,0.06398,0.36476,1.05802,0.005545,0.005545,0.005545
47,25553.6,0.1284,0.40455,0.90254,0.95519,0.97194,0.98534,0.95553,0.05817,0.35052,1.05441,0.005446,0.005446,0.005446
48,26104.6,0.12563,0.39524,0.90034,0.93456,0.97252,0.97278,0.93229,0.05915,0.36742,1.05459,0.005347,0.005347,0.005347
49,26654.1,0.12685,0.39552,0.90071,0.93902,0.97014,0.97332,0.93888,0.05676,0.36526,1.05389,0.005248,0.005248,0.005248
50,27216.6,0.12694,0.38901,0.90209,0.93343,0.97245,0.97258,0.9362,0.06068,0.3824,1.05588,0.005149,0.005149,0.005149
51,27770.5,0.12446,0.3866,0.90141,0.94707,0.97582,0.98025,0.96048,0.05582,0.36017,1.05433,0.00505,0.00505,0.00505
52,28318.6,0.12137,0.38125,0.90023,0.95081,0.9753,0.98149,0.96559,0.05486,0.35347,1.05427,0.004951,0.004951,0.004951
53,28869.3,0.12228,0.37269,0.90053,0.9552,0.97009,0.98204,0.96872,0.05637,0.37987,1.05538,0.004852,0.004852,0.004852
54,29415.5,0.12201,0.36849,0.90079,0.95917,0.97144,0.98419,0.97466,0.05679,0.39497,1.05613,0.004753,0.004753,0.004753
55,29963.2,0.1195,0.36871,0.90041,0.96356,0.972,0.9852,0.9745,0.05928,0.40451,1.05768,0.004654,0.004654,0.004654
56,30518.8,0.11622,0.3665,0.89865,0.96354,0.97566,0.98572,0.97574,0.06019,0.37971,1.05832,0.004555,0.004555,0.004555
57,31067.2,0.11591,0.36179,0.89838,0.9683,0.97481,0.98653,0.97699,0.05882,0.33625,1.05768,0.004456,0.004456,0.004456
58,31617.8,0.11456,0.35741,0.89824,0.96555,0.97545,0.98611,0.97511,0.05918,0.32204,1.05752,0.004357,0.004357,0.004357
59,32173.9,0.1128,0.3538,0.89867,0.96269,0.97655,0.98657,0.97633,0.05826,0.33474,1.05731,0.004258,0.004258,0.004258
60,32726.7,0.1126,0.34715,0.89867,0.96367,0.9754,0.98671,0.97625,0.05648,0.3256,1.05647,0.004159,0.004159,0.004159
61,33283.1,0.11107,0.34343,0.89863,0.96468,0.97649,0.98737,0.97709,0.05605,0.31502,1.05644,0.00406,0.00406,0.00406
62,33829.1,0.10832,0.34519,0.8983,0.96381,0.97432,0.98664,0.97544,0.05671,0.31494,1.05692,0.003961,0.003961,0.003961
63,34381.3,0.1079,0.33826,0.89793,0.96528,0.97193,0.98628,0.97438,0.05665,0.31472,1.05674,0.003862,0.003862,0.003862
64,34946.5,0.10995,0.3422,0.89735,0.96319,0.97598,0.98687,0.97616,0.05577,0.30795,1.05608,0.003763,0.003763,0.003763
65,35495.1,0.10621,0.33465,0.89653,0.96386,0.97314,0.98644,0.97517,0.05629,0.3225,1.05633,0.003664,0.003664,0.003664
66,36045.8,0.10567,0.3334,0.89675,0.96155,0.97564,0.98603,0.97363,0.05748,0.33988,1.05691,0.003565,0.003565,0.003565
67,36599.5,0.10405,0.33156,0.89709,0.96395,0.97713,0.98635,0.97368,0.05698,0.33372,1.0566,0.003466,0.003466,0.003466
68,37153.1,0.10394,0.32282,0.89625,0.96262,0.97625,0.98633,0.97261,0.05705,0.32834,1.05645,0.003367,0.003367,0.003367
69,37712.3,0.10104,0.32163,0.89687,0.96105,0.97633,0.98561,0.97031,0.0571,0.33439,1.05628,0.003268,0.003268,0.003268
70,38270.8,0.10208,0.32147,0.89592,0.95521,0.97619,0.98361,0.96555,0.0583,0.33724,1.05651,0.003169,0.003169,0.003169
71,38826.6,0.09877,0.31218,0.89587,0.94368,0.97888,0.97906,0.955,0.06312,0.35282,1.05864,0.00307,0.00307,0.00307
72,39381.5,0.09801,0.30806,0.89531,0.94041,0.96971,0.97346,0.94471,0.06835,0.37337,1.06079,0.002971,0.002971,0.002971
73,39945.7,0.09637,0.30562,0.89552,0.93971,0.96769,0.96968,0.9377,0.07218,0.38829,1.06233,0.002872,0.002872,0.002872
74,40496.2,0.09688,0.30578,0.89467,0.93359,0.96338,0.96635,0.93044,0.07483,0.40711,1.0634,0.002773,0.002773,0.002773
75,41044.7,0.09376,0.29862,0.89313,0.91858,0.96925,0.96019,0.9193,0.08013,0.43422,1.06598,0.002674,0.002674,0.002674
76,41596.6,0.09447,0.30002,0.89377,0.91106,0.96776,0.95538,0.90965,0.08499,0.45423,1.06824,0.002575,0.002575,0.002575
77,42145.3,0.09229,0.29868,0.89315,0.9043,0.96676,0.95198,0.90259,0.08941,0.46916,1.07036,0.002476,0.002476,0.002476
78,42693.9,0.09094,0.28978,0.89315,0.89732,0.96471,0.9492,0.89614,0.09394,0.48043,1.07252,0.002377,0.002377,0.002377
79,43245.7,0.08959,0.28735,0.89277,0.89909,0.95741,0.94422,0.88577,0.10105,0.5056,1.07591,0.002278,0.002278,0.002278
80,43794.8,0.09042,0.28499,0.89286,0.89352,0.95994,0.94172,0.88132,0.10625,0.52132,1.07859,0.002179,0.002179,0.002179
81,44343.8,0.08811,0.27984,0.89289,0.89151,0.96194,0.94303,0.88422,0.10729,0.52248,1.0794,0.00208,0.00208,0.00208
82,44893.2,0.08838,0.2772,0.89327,0.89361,0.965,0.94698,0.88958,0.10592,0.5177,1.07915,0.001981,0.001981,0.001981
83,45443.9,0.08595,0.27244,0.89316,0.89431,0.96818,0.94944,0.89374,0.10673,0.51482,1.07978,0.001882,0.001882,0.001882
84,45994.3,0.08489,0.26633,0.89226,0.90212,0.96633,0.95173,0.8966,0.10924,0.51381,1.08127,0.001783,0.001783,0.001783
85,46546.6,0.08311,0.26291,0.89243,0.89946,0.96689,0.9513,0.89438,0.11457,0.52034,1.08409,0.001684,0.001684,0.001684
86,47098.6,0.08205,0.26705,0.8932,0.89979,0.96453,0.94964,0.89146,0.12032,0.53244,1.08712,0.001585,0.001585,0.001585
87,47640.8,0.08187,0.25626,0.89276,0.90405,0.96538,0.95079,0.89248,0.12081,0.53066,1.08754,0.001486,0.001486,0.001486
88,48182.9,0.07954,0.26013,0.89179,0.90581,0.96108,0.95094,0.89121,0.12465,0.53935,1.08967,0.001387,0.001387,0.001387
89,48725.2,0.07893,0.25741,0.89201,0.90567,0.9633,0.95134,0.88939,0.12987,0.55536,1.09245,0.001288,0.001288,0.001288
90,49266.2,0.07722,0.25145,0.89081,0.90803,0.96726,0.95379,0.89028,0.13347,0.56307,1.09441,0.001189,0.001189,0.001189
91,49800.8,0.05998,0.08277,0.9066,0.91196,0.96494,0.95597,0.89127,0.13918,0.52836,1.09806,0.00109,0.00109,0.00109
92,50334.7,0.05057,0.05949,0.90305,0.9155,0.969,0.95962,0.89567,0.14078,0.48951,1.09983,0.000991,0.000991,0.000991
93,50871.8,0.04852,0.05456,0.90422,0.92226,0.97077,0.96412,0.9012,0.13998,0.45718,1.10016,0.000892,0.000892,0.000892
94,51405.8,0.04561,0.05079,0.90242,0.92792,0.97569,0.96926,0.907,0.13827,0.4321,1.09978,0.000793,0.000793,0.000793
95,51938.9,0.04364,0.04783,0.89973,0.93472,0.97461,0.97352,0.91186,0.13753,0.41439,1.09996,0.000694,0.000694,0.000694
96,52472,0.0424,0.04671,0.89859,0.9421,0.97445,0.97706,0.91853,0.13489,0.39477,1.09903,0.000595,0.000595,0.000595
97,53006.2,0.0406,0.04335,0.89981,0.94359,0.98066,0.97966,0.92397,0.13244,0.37857,1.0982,0.000496,0.000496,0.000496
98,53542.1,0.03894,0.04138,0.8997,0.95102,0.97929,0.98227,0.9281,0.13164,0.36881,1.09838,0.000397,0.000397,0.000397
99,54077.6,0.03804,0.03925,0.90046,0.95316,0.98112,0.98356,0.93087,0.13213,0.36375,1.09925,0.000298,0.000298,0.000298
100,54614.6,0.03644,0.03798,0.89842,0.95801,0.98374,0.98496,0.93354,0.1331,0.36063,1.10052,0.000199,0.000199,0.000199
