epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,16414.8,0.30176,0.73692,1.83438,0.86616,0.83367,0.90424,0.86539,0.18437,2.17446,2.15145,0.004357,0.004357,0.004357
59,16696.6,0.29387,0.73741,1.83499,0.8452,0.73488,0.85101,0.80303,0.3206,2.3711,2.26962,0.004258,0.004258,0.004258
60,16977.6,0.30046,0.74013,1.83705,0.8775,0.77419,0.88579,0.86151,0.24073,2.23703,2.18587,0.004159,0.004159,0.004159
61,17259.1,0.29195,0.71923,1.83015,0.67807,0.63017,0.72877,0.46181,0.90026,4.33032,2.75532,0.00406,0.00406,0.00406
62,17541,0.29257,0.72755,1.83204,0.72378,0.60673,0.73754,0.46165,1.00986,4.49528,2.89813,0.003961,0.003961,0.003961
63,17823.1,0.28673,0.72279,1.82744,0.74839,0.71194,0.82715,0.74984,0.39376,3.5099,2.33995,0.003862,0.003862,0.003862
64,18105.5,0.27933,0.70058,1.82629,0.91979,0.7322,0.89736,0.80825,0.50463,3.06116,2.54037,0.003763,0.003763,0.003763
65,18388.9,0.28019,0.712,1.82478,0.93481,0.84037,0.93917,0.76617,0.94644,3.45615,3.36474,0.003664,0.003664,0.003664
66,18672.4,0.27518,0.69071,1.82481,0.89488,0.71453,0.85563,0.75963,0.49085,3.5265,2.46351,0.003565,0.003565,0.003565
67,18955.6,0.27386,0.69303,1.8231,0.77038,0.65623,0.77542,0.61763,0.72758,4.51247,2.76471,0.003466,0.003466,0.003466
68,19238.6,0.2698,0.67302,1.82395,0.75558,0.55724,0.73356,0.605,0.60475,4.11764,2.62167,0.003367,0.003367,0.003367
69,19521.1,0.2704,0.67349,1.8247,0.88677,0.74815,0.89065,0.83508,0.31527,2.47309,2.25275,0.003268,0.003268,0.003268
70,19802.4,0.26293,0.68169,1.82057,0.92812,0.80107,0.92827,0.88204,0.26636,2.28175,2.19341,0.003169,0.003169,0.003169
71,20084.4,0.26131,0.66098,1.82219,0.89386,0.7493,0.89674,0.84873,0.29222,2.63439,2.20734,0.00307,0.00307,0.00307
72,20366.7,0.26471,0.66417,1.82608,0.93437,0.77965,0.90872,0.86144,0.27555,2.82267,2.2082,0.002971,0.002971,0.002971
73,20648,0.25512,0.64078,1.81694,0.95719,0.8631,0.94479,0.9218,0.20844,2.37481,2.16746,0.002872,0.002872,0.002872
74,20930.5,0.25815,0.64436,1.81819,0.87755,0.69655,0.86218,0.80845,0.29011,2.95112,2.25674,0.002773,0.002773,0.002773
75,21212.9,0.25506,0.64912,1.81647,0.82732,0.70266,0.85569,0.79493,0.31067,3.23397,2.29582,0.002674,0.002674,0.002674
76,21495.1,0.24958,0.63094,1.81546,0.82407,0.66176,0.84208,0.7982,0.27078,3.32188,2.26427,0.002575,0.002575,0.002575
77,21776.7,0.24144,0.62352,1.81759,0.79546,0.6427,0.80647,0.76359,0.27176,3.341,2.25906,0.002476,0.002476,0.002476
78,22058,0.2441,0.61238,1.81862,0.8601,0.69169,0.84903,0.82286,0.23903,2.99118,2.21871,0.002377,0.002377,0.002377
79,22339.9,0.23817,0.6192,1.81138,0.83846,0.68927,0.83338,0.77567,0.29412,3.01024,2.29764,0.002278,0.002278,0.002278
80,22621.6,0.23958,0.6032,1.81538,0.84709,0.71956,0.85115,0.77306,0.29404,2.87907,2.28826,0.002179,0.002179,0.002179
81,22903.8,0.23544,0.60858,1.80612,0.82731,0.78976,0.88618,0.78075,0.30919,2.98904,2.26985,0.00208,0.00208,0.00208
82,23185.2,0.22939,0.59589,1.80825,0.79276,0.79725,0.88321,0.75778,0.34333,3.25655,2.30234,0.001981,0.001981,0.001981
83,23467.6,0.23197,0.61084,1.81077,0.81247,0.74536,0.86428,0.73356,0.3816,3.46332,2.36453,0.001882,0.001882,0.001882
84,23749.3,0.22836,0.59701,1.80206,0.8001,0.75908,0.85934,0.74911,0.35703,3.35135,2.34086,0.001783,0.001783,0.001783
85,24031,0.22462,0.58112,1.80578,0.82345,0.75788,0.86158,0.76205,0.32567,3.32803,2.29026,0.001684,0.001684,0.001684
86,24313.4,0.22584,0.5842,1.80618,0.78453,0.70592,0.80908,0.67357,0.36995,3.64793,2.32881,0.001585,0.001585,0.001585
87,24595.9,0.22415,0.56893,1.80869,0.8033,0.65579,0.79056,0.65345,0.40546,3.74128,2.38115,0.001486,0.001486,0.001486
88,24878.5,0.21991,0.56461,1.80168,0.83193,0.642,0.79906,0.68026,0.41458,3.70761,2.39098,0.001387,0.001387,0.001387
89,25160.9,0.2145,0.55753,1.80755,0.8465,0.69198,0.83215,0.72919,0.41313,3.61686,2.38673,0.001288,0.001288,0.001288
90,25443.3,0.21031,0.5534,1.80152,0.86655,0.69463,0.8345,0.7143,0.43932,3.78234,2.40504,0.001189,0.001189,0.001189
91,25720.6,0.13583,0.16476,1.83123,0.78725,0.72773,0.84207,0.65881,0.57451,2.46817,2.55933,0.00109,0.00109,0.00109
92,25997.5,0.11275,0.09503,1.81151,0.73703,0.72922,0.81823,0.58854,0.62739,2.23097,2.6278,0.000991,0.000991,0.000991
93,26276.3,0.102,0.08079,1.8135,0.67332,0.77026,0.79517,0.55515,0.66685,2.28863,2.69648,0.000892,0.000892,0.000892
94,26554.8,0.09894,0.07814,1.80882,0.66436,0.7559,0.7907,0.51895,0.73467,2.49718,2.77589,0.000793,0.000793,0.000793
95,26833.1,0.09459,0.07459,1.82063,0.68311,0.76019,0.79697,0.49906,0.83201,2.64843,2.91102,0.000694,0.000694,0.000694
96,27110.6,0.09189,0.07259,1.8081,0.70239,0.74852,0.79707,0.47135,0.9027,2.80737,2.97383,0.000595,0.000595,0.000595
97,27389,0.09002,0.07044,1.80629,0.71006,0.73804,0.79587,0.4489,0.93574,2.96569,2.97451,0.000496,0.000496,0.000496
98,27666.5,0.08534,0.06655,1.80776,0.70826,0.75452,0.80001,0.44356,0.97157,3.01164,2.99408,0.000397,0.000397,0.000397
99,27943.8,0.08321,0.06355,1.80247,0.72663,0.76822,0.81783,0.44497,1.01966,3.02396,3.02105,0.000298,0.000298,0.000298
100,28221.1,0.08152,0.06313,1.81192,0.72262,0.78519,0.82525,0.44664,1.05374,3.03925,3.04871,0.000199,0.000199,0.000199
