epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,42472.9,0.09451,0.23784,0.89727,0.71186,0.91877,0.90618,0.70741,0.31758,1.22162,1.26325,0.003565,0.003565,0.003565
67,43117.6,0.09288,0.23191,0.89791,0.69194,0.91582,0.89465,0.69566,0.31857,1.23861,1.26149,0.003466,0.003466,0.003466
68,43762.9,0.09293,0.22862,0.89662,0.6717,0.91648,0.8811,0.68244,0.32275,1.2544,1.26421,0.003367,0.003367,0.003367
69,44405.5,0.09143,0.23145,0.89628,0.66139,0.91648,0.87258,0.67466,0.32014,1.23778,1.26298,0.003268,0.003268,0.003268
70,45050,0.09009,0.22965,0.89741,0.65215,0.92104,0.87043,0.67556,0.31407,1.19923,1.2619,0.003169,0.003169,0.003169
71,45693.2,0.09006,0.21992,0.89587,0.65587,0.92398,0.87046,0.67818,0.31097,1.16692,1.26309,0.00307,0.00307,0.00307
72,46338.6,0.08918,0.22161,0.89503,0.66054,0.92667,0.87315,0.68172,0.31198,1.14634,1.26615,0.002971,0.002971,0.002971
73,46982.9,0.08806,0.21923,0.89633,0.67709,0.9152,0.88169,0.68872,0.31582,1.12756,1.271,0.002872,0.002872,0.002872
74,47628.2,0.08676,0.21541,0.89543,0.67747,0.91598,0.88131,0.68956,0.31927,1.11047,1.27608,0.002773,0.002773,0.002773
75,48272.2,0.08565,0.21635,0.89381,0.67918,0.91362,0.88388,0.69247,0.32272,1.09155,1.27926,0.002674,0.002674,0.002674
76,48919.1,0.08593,0.21476,0.89436,0.66813,0.92134,0.8825,0.69188,0.32273,1.07451,1.28008,0.002575,0.002575,0.002575
77,49564.7,0.08529,0.21085,0.89504,0.67442,0.91956,0.8863,0.69829,0.3195,1.04954,1.28049,0.002476,0.002476,0.002476
78,50209.9,0.08331,0.20706,0.8964,0.69417,0.90422,0.89387,0.70508,0.32245,1.03636,1.28468,0.002377,0.002377,0.002377
79,50854.2,0.08209,0.20194,0.89372,0.69841,0.89986,0.89374,0.70518,0.32445,1.02695,1.28757,0.002278,0.002278,0.002278
80,51498.7,0.08083,0.19986,0.89374,0.70068,0.89755,0.8943,0.70494,0.33087,1.02357,1.29276,0.002179,0.002179,0.002179
81,52143.7,0.08042,0.19701,0.89382,0.70522,0.89818,0.89641,0.70657,0.3327,1.01949,1.29386,0.00208,0.00208,0.00208
82,52788.8,0.07953,0.19934,0.89463,0.70208,0.90352,0.89631,0.7056,0.33849,1.01126,1.29865,0.001981,0.001981,0.001981
83,53434.1,0.07836,0.19673,0.89496,0.68407,0.91941,0.89573,0.70281,0.34387,1.00639,1.3031,0.001882,0.001882,0.001882
84,54082.1,0.07678,0.19356,0.89381,0.67765,0.91833,0.89072,0.6976,0.34669,0.99985,1.30538,0.001783,0.001783,0.001783
85,54730.4,0.07666,0.18638,0.89123,0.67161,0.91553,0.8813,0.69107,0.34327,0.99116,1.30297,0.001684,0.001684,0.001684
86,55376.8,0.07526,0.18505,0.89337,0.66514,0.91965,0.8747,0.68564,0.3415,0.98586,1.30209,0.001585,0.001585,0.001585
87,56019.9,0.07564,0.18542,0.89282,0.65577,0.93169,0.8687,0.6808,0.33847,0.98547,1.30096,0.001486,0.001486,0.001486
88,56666.3,0.07416,0.18221,0.89122,0.65431,0.93431,0.86333,0.67739,0.33552,0.9822,1.30181,0.001387,0.001387,0.001387
89,57313.2,0.07241,0.1802,0.89327,0.65028,0.94461,0.85852,0.67489,0.33159,0.9776,1.30182,0.001288,0.001288,0.001288
90,57959.9,0.07115,0.178,0.89075,0.65212,0.94024,0.85975,0.67514,0.33373,0.98262,1.30528,0.001189,0.001189,0.001189
91,58597.9,0.05414,0.07355,0.91032,0.66194,0.93666,0.86295,0.67939,0.32848,0.97328,1.30288,0.00109,0.00109,0.00109
92,59237.6,0.04498,0.04819,0.90072,0.67779,0.91957,0.87148,0.68893,0.32469,0.96513,1.30324,0.000991,0.000991,0.000991
93,59875.1,0.04298,0.04444,0.90196,0.68664,0.91618,0.88328,0.70133,0.32294,0.9644,1.30588,0.000892,0.000892,0.000892
94,60512.9,0.0398,0.04042,0.90316,0.70107,0.90884,0.89695,0.71427,0.32214,0.96953,1.30845,0.000793,0.000793,0.000793
95,61151.5,0.03915,0.03863,0.90132,0.73846,0.8872,0.91127,0.72706,0.32321,0.97406,1.31252,0.000694,0.000694,0.000694
96,61787.5,0.038,0.03851,0.90002,0.75701,0.88694,0.91946,0.73497,0.3218,0.96735,1.31416,0.000595,0.000595,0.000595
97,62425.4,0.03601,0.03584,0.90212,0.79652,0.89354,0.93407,0.74737,0.32513,0.9648,1.32101,0.000496,0.000496,0.000496
98,63064.2,0.03472,0.03421,0.90104,0.82554,0.91118,0.94695,0.75844,0.33186,0.95572,1.33103,0.000397,0.000397,0.000397
99,63702.8,0.03321,0.0326,0.89958,0.84834,0.92195,0.95824,0.76773,0.34021,0.9482,1.34281,0.000298,0.000298,0.000298
100,64342,0.03261,0.03058,0.89712,0.87779,0.93243,0.96648,0.77477,0.34908,0.93873,1.35555,0.000199,0.000199,0.000199
