epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,33424.7,0.26303,0.62064,1.81321,0.74071,0.71002,0.80938,0.40459,1.80369,3.37693,3.5469,0.004159,0.004159,0.004159
61,33966.5,0.2651,0.61576,1.81704,0.7249,0.66973,0.77974,0.39563,1.68834,3.49436,3.47416,0.00406,0.00406,0.00406
62,34515.7,0.2597,0.61183,1.81805,0.69586,0.65497,0.75617,0.38851,1.6237,3.54504,3.43275,0.003961,0.003961,0.003961
63,35063.5,0.25651,0.60508,1.81426,0.70272,0.6364,0.75098,0.37193,1.64243,3.64418,3.44988,0.003862,0.003862,0.003862
64,35607.6,0.25611,0.60686,1.81458,0.70071,0.63834,0.75267,0.36642,1.65306,3.68561,3.47048,0.003763,0.003763,0.003763
65,36157.5,0.24847,0.59523,1.8088,0.72074,0.62684,0.76405,0.37601,1.60541,3.64766,3.44925,0.003664,0.003664,0.003664
66,36723.5,0.24942,0.60114,1.81148,0.71892,0.61298,0.7573,0.36717,1.60301,3.69094,3.45384,0.003565,0.003565,0.003565
67,37290.3,0.24873,0.58382,1.81136,0.697,0.61146,0.73954,0.36307,1.5508,3.71447,3.40939,0.003466,0.003466,0.003466
68,37856.4,0.24334,0.57692,1.80791,0.68664,0.60256,0.72181,0.36096,1.49938,3.73796,3.37647,0.003367,0.003367,0.003367
69,38422.2,0.24288,0.58073,1.80899,0.68335,0.57931,0.6983,0.36156,1.41457,3.76321,3.31475,0.003268,0.003268,0.003268
70,38987.4,0.23849,0.5656,1.80929,0.68192,0.56135,0.6812,0.36778,1.34338,3.75822,3.272,0.003169,0.003169,0.003169
71,39552.7,0.23435,0.55878,1.80796,0.69122,0.55657,0.67879,0.38352,1.2891,3.67533,3.2493,0.00307,0.00307,0.00307
72,40117.4,0.23359,0.55227,1.80428,0.6985,0.55169,0.67699,0.39441,1.25129,3.61967,3.23611,0.002971,0.002971,0.002971
73,40682.6,0.22981,0.5461,1.8066,0.69605,0.5506,0.67437,0.39892,1.23703,3.55965,3.23899,0.002872,0.002872,0.002872
