epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,11917.8,0.1624,0.41032,0.90716,0.9531,0.95975,0.978,0.96555,0.08485,0.215,1.07189,0.005545,0.005545,0.005545
47,12177.2,0.16125,0.40751,0.90786,0.95875,0.97513,0.9855,0.98387,0.0611,0.21891,1.05616,0.005446,0.005446,0.005446
48,12436.2,0.15943,0.4016,0.90738,0.93758,0.9442,0.96288,0.9473,0.10247,0.25029,1.07537,0.005347,0.005347,0.005347
49,12695.2,0.1569,0.40842,0.90641,0.95201,0.97258,0.97479,0.95256,0.09387,0.29671,1.07003,0.005248,0.005248,0.005248
50,12954.5,0.15492,0.39507,0.90301,0.97134,0.98659,0.9892,0.9809,0.06326,0.2003,1.05518,0.005149,0.005149,0.005149
51,13213.1,0.15441,0.38148,0.90524,0.96366,0.9658,0.98308,0.96837,0.0756,0.36163,1.06159,0.00505,0.00505,0.00505
52,13472,0.1537,0.38546,0.90491,0.98631,0.97937,0.98982,0.98538,0.06872,0.29878,1.05828,0.004951,0.004951,0.004951
53,13731.6,0.15251,0.38654,0.90654,0.95013,0.97788,0.97455,0.95814,0.08752,0.48315,1.06209,0.004852,0.004852,0.004852
54,13991,0.15117,0.37402,0.90518,0.96535,0.98401,0.9942,0.99063,0.06592,0.22412,1.05665,0.004753,0.004753,0.004753
55,14249.5,0.14618,0.37358,0.90327,0.97999,0.98019,0.99385,0.98781,0.06515,0.22222,1.05509,0.004654,0.004654,0.004654
56,14509,0.14517,0.37407,0.90105,0.94611,0.9842,0.97815,0.95727,0.06932,0.22095,1.05685,0.004555,0.004555,0.004555
57,14768.8,0.14729,0.37162,0.90425,0.93722,0.9745,0.96369,0.94263,0.06862,0.45695,1.05582,0.004456,0.004456,0.004456
58,15028.7,0.14422,0.3688,0.90195,0.96181,0.9661,0.98478,0.97411,0.07313,0.32367,1.05997,0.004357,0.004357,0.004357
59,15289.1,0.1424,0.36451,0.90461,0.97067,0.97016,0.98904,0.98265,0.08028,0.35987,1.06726,0.004258,0.004258,0.004258
60,15549.2,0.14217,0.36123,0.90352,0.98023,0.98897,0.9942,0.99151,0.06537,0.1938,1.05686,0.004159,0.004159,0.004159
61,15809.2,0.13925,0.35619,0.90146,0.98445,0.99097,0.9944,0.99286,0.05117,0.11359,1.051,0.00406,0.00406,0.00406
62,16068.9,0.13794,0.35264,0.90257,0.98096,0.98845,0.99239,0.98461,0.0559,0.12217,1.05282,0.003961,0.003961,0.003961
63,16328.2,0.13623,0.34594,0.90046,0.96561,0.98857,0.98937,0.97643,0.07142,0.14027,1.06034,0.003862,0.003862,0.003862
64,16587.3,0.13403,0.34066,0.90109,0.98005,0.99116,0.9937,0.98818,0.07181,0.15532,1.06914,0.003763,0.003763,0.003763
65,16846.4,0.13213,0.34435,0.90042,0.9841,0.985,0.99321,0.9899,0.05814,0.11517,1.05555,0.003664,0.003664,0.003664
66,17105.8,0.13186,0.33477,0.90034,0.97229,0.98845,0.98977,0.98547,0.05568,0.21575,1.0556,0.003565,0.003565,0.003565
67,17365.3,0.12835,0.33293,0.89988,0.96812,0.97902,0.98525,0.98213,0.05892,0.21638,1.05412,0.003466,0.003466,0.003466
68,17624.6,0.12784,0.33078,0.89888,0.9753,0.97628,0.98872,0.98471,0.06202,0.20774,1.0555,0.003367,0.003367,0.003367
69,17883.7,0.12597,0.32987,0.89967,0.97068,0.9769,0.98741,0.98427,0.05992,0.18738,1.05455,0.003268,0.003268,0.003268
70,18142.8,0.12692,0.33288,0.90075,0.96083,0.97728,0.98593,0.98261,0.05754,0.16868,1.05434,0.003169,0.003169,0.003169
71,18402.5,0.12372,0.32152,0.8999,0.96876,0.9826,0.99087,0.98883,0.04836,0.14842,1.05111,0.00307,0.00307,0.00307
72,18662,0.12471,0.32123,0.90177,0.95941,0.98029,0.98507,0.98322,0.05176,0.17215,1.05196,0.002971,0.002971,0.002971
73,18921.8,0.12191,0.31317,0.89904,0.95658,0.97683,0.98186,0.98062,0.05305,0.21648,1.05354,0.002872,0.002872,0.002872
74,19181.2,0.11945,0.31221,0.89852,0.96567,0.9794,0.98487,0.98404,0.0521,0.18132,1.05341,0.002773,0.002773,0.002773
75,19440.1,0.11885,0.30366,0.89949,0.96466,0.98129,0.98418,0.98264,0.05132,0.21905,1.05338,0.002674,0.002674,0.002674
76,19701,0.11795,0.30765,0.89749,0.96767,0.98453,0.98717,0.98609,0.05317,0.30262,1.05695,0.002575,0.002575,0.002575
77,19967.9,0.11593,0.30705,0.89626,0.97389,0.98419,0.98879,0.98773,0.05041,0.34679,1.05607,0.002476,0.002476,0.002476
78,20228.7,0.11557,0.30147,0.89998,0.96852,0.97883,0.98625,0.98425,0.05135,0.3091,1.05554,0.002377,0.002377,0.002377
79,20489,0.11514,0.29618,0.89805,0.96418,0.97634,0.98025,0.97841,0.04926,0.3186,1.05285,0.002278,0.002278,0.002278
80,20748.5,0.11347,0.29331,0.89843,0.95457,0.9761,0.97509,0.97246,0.04965,0.29983,1.05249,0.002179,0.002179,0.002179
81,21007.4,0.1124,0.29268,0.89689,0.95941,0.97454,0.97698,0.97462,0.04998,0.29989,1.05243,0.00208,0.00208,0.00208
82,21265.5,0.11012,0.28357,0.89556,0.96016,0.97617,0.97498,0.9713,0.0509,0.28961,1.05228,0.001981,0.001981,0.001981
83,21523.2,0.10979,0.28707,0.89732,0.9453,0.97454,0.96572,0.95358,0.05251,0.26465,1.05286,0.001882,0.001882,0.001882
84,21780.9,0.1067,0.28226,0.89457,0.94517,0.97244,0.96522,0.95067,0.05343,0.28625,1.05363,0.001783,0.001783,0.001783
85,22039,0.10536,0.28032,0.89393,0.94695,0.97514,0.96532,0.95112,0.05349,0.30425,1.05398,0.001684,0.001684,0.001684
86,22297.4,0.10482,0.27453,0.89575,0.94897,0.974,0.96684,0.95304,0.0521,0.31741,1.05359,0.001585,0.001585,0.001585
87,22554.9,0.1029,0.26945,0.89411,0.94841,0.97398,0.96755,0.95396,0.05124,0.32512,1.05311,0.001486,0.001486,0.001486
88,22813.5,0.10321,0.27208,0.89518,0.94547,0.97463,0.96494,0.95181,0.05041,0.30634,1.05322,0.001387,0.001387,0.001387
89,23072,0.10067,0.26916,0.89604,0.94256,0.97547,0.96424,0.9504,0.0494,0.29242,1.05334,0.001288,0.001288,0.001288
90,23331,0.09845,0.26436,0.89496,0.94343,0.97557,0.9656,0.95546,0.04976,0.28706,1.05429,0.001189,0.001189,0.001189
91,23586.9,0.06758,0.09026,0.9069,0.94498,0.97738,0.9724,0.96672,0.04778,0.18072,1.05431,0.00109,0.00109,0.00109
92,23841.5,0.05452,0.05488,0.90016,0.94863,0.97948,0.97796,0.97517,0.04367,0.15134,1.05208,0.000991,0.000991,0.000991
93,24096.1,0.05092,0.05174,0.90397,0.94861,0.98135,0.98139,0.97954,0.04057,0.14639,1.05092,0.000892,0.000892,0.000892
94,24351.7,0.0489,0.04777,0.90221,0.94865,0.98404,0.98315,0.98218,0.03789,0.1443,1.04974,0.000793,0.000793,0.000793
95,24607.6,0.04643,0.04696,0.90392,0.9441,0.98515,0.98368,0.9831,0.03754,0.14992,1.05021,0.000694,0.000694,0.000694
96,24862.8,0.04445,0.04445,0.89901,0.94376,0.98966,0.98408,0.98356,0.03758,0.15276,1.05023,0.000595,0.000595,0.000595
97,25118,0.04317,0.04309,0.9001,0.94179,0.99039,0.98447,0.9843,0.03801,0.15541,1.05067,0.000496,0.000496,0.000496
98,25371.2,0.04124,0.03935,0.89926,0.94123,0.99122,0.98522,0.98486,0.03852,0.15667,1.051,0.000397,0.000397,0.000397
99,25624.1,0.04076,0.03815,0.90181,0.94046,0.99328,0.98542,0.98447,0.03883,0.15648,1.05087,0.000298,0.000298,0.000298
100,25877.1,0.03927,0.03628,0.89964,0.9387,0.99481,0.98555,0.98324,0.03921,0.15581,1.05096,0.000199,0.000199,0.000199
