epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,6830.76,0.22633,0.52179,0.91719,0.96531,0.98539,0.98931,0.97711,0.11308,0.28075,1.0807,0.008713,0.008713,0.008713
15,7327.92,0.22123,0.50854,0.91677,0.99115,0.99452,0.99475,0.99269,0.07996,0.11966,1.05916,0.008614,0.008614,0.008614
16,7819.65,0.21318,0.50013,0.91434,0.99301,0.99582,0.99405,0.98908,0.07793,0.19878,1.06253,0.008515,0.008515,0.008515
17,8312.66,0.21236,0.49253,0.91575,0.98073,0.9909,0.985,0.98161,0.06961,0.12604,1.06026,0.008416,0.008416,0.008416
18,8804.14,0.20753,0.48225,0.9127,0.99141,0.9966,0.99392,0.98754,0.07528,0.12502,1.06441,0.008317,0.008317,0.008317
19,9297.4,0.20396,0.47159,0.91249,0.99461,0.99152,0.9945,0.99353,0.06699,0.15584,1.05668,0.008218,0.008218,0.008218
20,9784.84,0.19904,0.46573,0.91167,0.99351,0.99426,0.99435,0.99322,0.06036,0.33801,1.052,0.008119,0.008119,0.008119
21,10277.8,0.19339,0.45156,0.90912,0.97692,0.99096,0.98707,0.97567,0.07262,0.46338,1.06107,0.00802,0.00802,0.00802
22,10772.4,0.19436,0.44828,0.91222,0.97942,0.99237,0.98626,0.98167,0.06383,0.12779,1.05441,0.007921,0.007921,0.007921
23,11262,0.18672,0.4396,0.90917,0.99224,0.99326,0.99408,0.98496,0.06752,0.0985,1.06326,0.007822,0.007822,0.007822
24,11751.5,0.18361,0.42758,0.9078,0.97819,0.99266,0.98751,0.9842,0.06419,0.14989,1.06039,0.007723,0.007723,0.007723
25,12246.1,0.18354,0.43051,0.90918,0.97577,0.98622,0.98929,0.98377,0.07851,0.19422,1.06731,0.007624,0.007624,0.007624
26,12738.7,0.18084,0.41957,0.9059,0.98064,0.99516,0.98958,0.98808,0.05567,0.19081,1.056,0.007525,0.007525,0.007525
27,13236.8,0.17897,0.42001,0.90768,0.98701,0.99283,0.99377,0.98013,0.07788,0.16259,1.06347,0.007426,0.007426,0.007426
28,13742.5,0.17464,0.41028,0.90662,0.98755,0.99233,0.99368,0.98761,0.06007,0.15975,1.05364,0.007327,0.007327,0.007327
29,14235.9,0.17189,0.40678,0.90456,0.98747,0.99358,0.9938,0.99278,0.0501,0.12793,1.05043,0.007228,0.007228,0.007228
30,14732.4,0.16934,0.40807,0.90581,0.99141,0.99177,0.99445,0.99296,0.0468,0.07414,1.05217,0.007129,0.007129,0.007129
31,15227.8,0.16606,0.39727,0.90516,0.99133,0.99252,0.99415,0.99225,0.05037,0.14353,1.05351,0.00703,0.00703,0.00703
32,15725,0.16695,0.39502,0.90461,0.9942,0.99361,0.99485,0.99279,0.05156,0.11812,1.0528,0.006931,0.006931,0.006931
33,16213.8,0.16448,0.39018,0.90466,0.9847,0.99204,0.99386,0.99303,0.04794,0.09632,1.05145,0.006832,0.006832,0.006832
34,16712.4,0.1606,0.38068,0.90489,0.98895,0.99198,0.99389,0.99355,0.04567,0.0893,1.0516,0.006733,0.006733,0.006733
35,17202.4,0.16154,0.37582,0.90382,0.98554,0.99266,0.99334,0.99288,0.04614,0.19916,1.05658,0.006634,0.006634,0.006634
36,17691.4,0.15852,0.37037,0.90304,0.9866,0.9939,0.99378,0.99289,0.04414,0.10697,1.05516,0.006535,0.006535,0.006535
37,18190.8,0.15578,0.37104,0.90226,0.98378,0.99371,0.99361,0.99232,0.04405,0.11192,1.05216,0.006436,0.006436,0.006436
38,18683.4,0.15547,0.36231,0.90157,0.98677,0.99294,0.99248,0.98794,0.03992,0.1101,1.05105,0.006337,0.006337,0.006337
39,19157,0.15434,0.36362,0.90383,0.98837,0.99506,0.99244,0.98681,0.03987,0.11402,1.05197,0.006238,0.006238,0.006238
40,19632.9,0.15123,0.35583,0.90183,0.99208,0.99531,0.99401,0.99023,0.03672,0.08717,1.05163,0.006139,0.006139,0.006139
41,20107.1,0.14855,0.35372,0.90213,0.99144,0.99618,0.99352,0.98883,0.04071,0.09822,1.05556,0.00604,0.00604,0.00604
42,20584.8,0.14727,0.35093,0.90094,0.99558,0.99581,0.99439,0.991,0.04,0.101,1.05263,0.005941,0.005941,0.005941
43,21070.3,0.14654,0.35085,0.9007,0.99685,0.99576,0.99461,0.9933,0.03596,0.0699,1.05002,0.005842,0.005842,0.005842
44,21541.6,0.14771,0.34556,0.90198,0.99197,0.99524,0.9948,0.99325,0.03396,0.05693,1.04864,0.005743,0.005743,0.005743
45,22032.3,0.1448,0.34024,0.89969,0.98858,0.99459,0.99426,0.99257,0.03478,0.06098,1.04861,0.005644,0.005644,0.005644
46,22523.3,0.14303,0.33912,0.89995,0.99629,0.9953,0.99492,0.99157,0.03474,0.06278,1.04891,0.005545,0.005545,0.005545
47,23014.1,0.14096,0.33543,0.90086,0.99618,0.99587,0.99492,0.9942,0.03432,0.06061,1.04719,0.005446,0.005446,0.005446
48,23506,0.13994,0.33237,0.8995,0.99587,0.99613,0.9948,0.99392,0.03561,0.06743,1.04776,0.005347,0.005347,0.005347
49,23995.9,0.13816,0.32835,0.8987,0.99619,0.99612,0.99493,0.99463,0.03516,0.0728,1.04735,0.005248,0.005248,0.005248
50,24485.9,0.13848,0.32366,0.89848,0.99549,0.99597,0.99413,0.99383,0.03427,0.06906,1.04695,0.005149,0.005149,0.005149
51,24976.5,0.1379,0.32849,0.89972,0.99459,0.99587,0.99484,0.99434,0.03374,0.07195,1.04685,0.00505,0.00505,0.00505
52,25466.6,0.13389,0.31882,0.89739,0.99598,0.996,0.99487,0.9946,0.03336,0.06888,1.04673,0.004951,0.004951,0.004951
53,25956.5,0.13413,0.31643,0.89897,0.99379,0.99615,0.9948,0.99454,0.03322,0.0625,1.04655,0.004852,0.004852,0.004852
54,26446.4,0.13163,0.31234,0.89825,0.99008,0.9957,0.99483,0.99464,0.03333,0.06163,1.04668,0.004753,0.004753,0.004753
55,26936.6,0.13116,0.30734,0.89852,0.98977,0.99567,0.99475,0.99456,0.03341,0.0597,1.04678,0.004654,0.004654,0.004654
56,27426.5,0.12852,0.30042,0.89728,0.98855,0.99576,0.99475,0.99456,0.03439,0.05869,1.04763,0.004555,0.004555,0.004555
57,27915.4,0.12772,0.30497,0.89807,0.98906,0.99569,0.99468,0.99449,0.03522,0.05942,1.04826,0.004456,0.004456,0.004456
58,28406,0.12621,0.29798,0.89624,0.98859,0.99565,0.9948,0.99435,0.03628,0.06219,1.04959,0.004357,0.004357,0.004357
59,28896.3,0.12423,0.29724,0.89757,0.98809,0.99601,0.99475,0.99329,0.03818,0.06779,1.05173,0.004258,0.004258,0.004258
60,29386.6,0.12413,0.29234,0.89832,0.98689,0.99604,0.99477,0.99316,0.03879,0.06977,1.05248,0.004159,0.004159,0.004159
61,29876.5,0.12278,0.29304,0.89559,0.98526,0.99603,0.99485,0.99323,0.0391,0.07067,1.05274,0.00406,0.00406,0.00406
62,30367.4,0.12205,0.28738,0.89658,0.98514,0.99602,0.99482,0.99409,0.03927,0.07109,1.05247,0.003961,0.003961,0.003961
63,30871.8,0.1195,0.28438,0.89626,0.98609,0.99606,0.99482,0.99419,0.03888,0.07018,1.05198,0.003862,0.003862,0.003862
64,31361.7,0.11985,0.28517,0.89624,0.986,0.99609,0.99478,0.99409,0.03884,0.07058,1.05192,0.003763,0.003763,0.003763
65,31852.9,0.11945,0.27947,0.896,0.98547,0.99613,0.99479,0.99409,0.03851,0.06947,1.05153,0.003664,0.003664,0.003664
66,32342.4,0.11754,0.28002,0.89621,0.98593,0.99616,0.99479,0.99414,0.03873,0.06913,1.05164,0.003565,0.003565,0.003565
67,32831.8,0.11508,0.2716,0.89415,0.98638,0.99614,0.99474,0.99404,0.03897,0.07012,1.05166,0.003466,0.003466,0.003466
68,33320.9,0.11398,0.26864,0.89469,0.98599,0.99614,0.99469,0.994,0.03905,0.07045,1.05154,0.003367,0.003367,0.003367
69,33810.7,0.11408,0.2711,0.89445,0.98556,0.99615,0.99455,0.99372,0.03942,0.07216,1.05168,0.003268,0.003268,0.003268
70,34300,0.10998,0.26733,0.89457,0.98465,0.99616,0.99406,0.99316,0.03974,0.07414,1.05187,0.003169,0.003169,0.003169
71,34790.8,0.11121,0.2613,0.89476,0.98363,0.99618,0.99401,0.99315,0.03989,0.07472,1.052,0.00307,0.00307,0.00307
72,35281.2,0.11016,0.26187,0.89382,0.98375,0.99618,0.99397,0.99306,0.03982,0.07498,1.05194,0.002971,0.002971,0.002971
73,35771.6,0.10819,0.25335,0.89458,0.98275,0.9958,0.99394,0.99288,0.04005,0.07633,1.05208,0.002872,0.002872,0.002872
74,36262.2,0.10691,0.25275,0.89299,0.98272,0.9958,0.99397,0.99278,0.04011,0.07732,1.05221,0.002773,0.002773,0.002773
75,36751.9,0.10707,0.25268,0.89204,0.98207,0.99622,0.99405,0.99299,0.03997,0.07708,1.0522,0.002674,0.002674,0.002674
76,37241.6,0.10553,0.24942,0.89319,0.98231,0.99584,0.99415,0.9931,0.03961,0.07513,1.052,0.002575,0.002575,0.002575
77,37731.7,0.10447,0.24984,0.89363,0.98209,0.99607,0.99422,0.9932,0.03929,0.07338,1.05183,0.002476,0.002476,0.002476
78,38221.2,0.10257,0.242,0.89273,0.9827,0.99638,0.99421,0.99327,0.03898,0.07204,1.05169,0.002377,0.002377,0.002377
79,38712.1,0.10265,0.23898,0.89302,0.98333,0.99646,0.99421,0.99328,0.03853,0.06995,1.05135,0.002278,0.002278,0.002278
80,39203.4,0.09984,0.2365,0.89297,0.98385,0.99652,0.99424,0.99334,0.03841,0.06878,1.05134,0.002179,0.002179,0.002179
81,39694.6,0.0981,0.23307,0.89239,0.98398,0.99656,0.99426,0.99336,0.03814,0.06779,1.05115,0.00208,0.00208,0.00208
82,40184.4,0.09803,0.23243,0.89189,0.98403,0.99664,0.99417,0.99324,0.03799,0.06733,1.05102,0.001981,0.001981,0.001981
83,40674.4,0.09729,0.22701,0.89138,0.98407,0.99669,0.99416,0.99328,0.03764,0.06621,1.05071,0.001882,0.001882,0.001882
84,41165.4,0.09596,0.223,0.89061,0.98419,0.99676,0.99404,0.99345,0.03739,0.06526,1.05049,0.001783,0.001783,0.001783
85,41655.6,0.0948,0.22413,0.89141,0.98417,0.9968,0.99405,0.99343,0.03737,0.06517,1.05045,0.001684,0.001684,0.001684
86,42144.9,0.09315,0.22039,0.89135,0.98463,0.99687,0.99397,0.99339,0.03733,0.06494,1.0504,0.001585,0.001585,0.001585
87,42637.1,0.09396,0.21794,0.88939,0.98438,0.99679,0.99392,0.99336,0.03746,0.0651,1.05055,0.001486,0.001486,0.001486
88,43128.2,0.09113,0.2172,0.89153,0.98414,0.9966,0.99392,0.99336,0.03748,0.06536,1.05061,0.001387,0.001387,0.001387
89,43618.5,0.08945,0.21359,0.89044,0.98416,0.99669,0.99391,0.99334,0.03728,0.0649,1.05046,0.001288,0.001288,0.001288
90,44108.9,0.08865,0.21185,0.89012,0.98475,0.99685,0.994,0.99343,0.0369,0.06355,1.05015,0.001189,0.001189,0.001189
91,44593.3,0.05473,0.0638,0.90375,0.98473,0.99701,0.99411,0.99352,0.03633,0.06181,1.04984,0.00109,0.00109,0.00109
92,45078.1,0.04646,0.04681,0.899,0.98508,0.99715,0.99413,0.99363,0.03564,0.05941,1.04937,0.000991,0.000991,0.000991
93,45560.7,0.04364,0.04185,0.89931,0.98485,0.99724,0.99417,0.99369,0.03512,0.05769,1.04909,0.000892,0.000892,0.000892
94,46043.8,0.04157,0.04002,0.8998,0.98472,0.9969,0.99418,0.99368,0.03479,0.05701,1.04893,0.000793,0.000793,0.000793
95,46529,0.03976,0.03742,0.89676,0.98499,0.99698,0.99419,0.99372,0.03443,0.05604,1.04871,0.000694,0.000694,0.000694
96,47012.6,0.0386,0.03637,0.89823,0.98515,0.99749,0.99422,0.99379,0.03418,0.05534,1.04854,0.000595,0.000595,0.000595
97,47496.8,0.03697,0.03412,0.8954,0.985,0.99769,0.9942,0.9938,0.03416,0.0557,1.04858,0.000496,0.000496,0.000496
98,47979.7,0.03541,0.03248,0.89841,0.98453,0.99762,0.99418,0.99378,0.03402,0.05616,1.0485,0.000397,0.000397,0.000397
99,48463.3,0.034,0.0305,0.89734,0.98455,0.99786,0.99417,0.99376,0.03379,0.05631,1.0484,0.000298,0.000298,0.000298
100,48946.5,0.03258,0.02932,0.89681,0.98442,0.99815,0.99416,0.99375,0.03358,0.0562,1.04829,0.000199,0.000199,0.000199
