epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,47562.8,0.09502,0.30774,0.89925,0.99302,0.9943,0.99452,0.99294,0.07119,0.32793,1.07155,0.002773,0.002773,0.002773
75,48207.3,0.09345,0.30042,0.89749,0.99302,0.99431,0.99454,0.99301,0.07323,0.32994,1.07309,0.002674,0.002674,0.002674
76,48850.7,0.09295,0.30338,0.89685,0.99343,0.99439,0.9946,0.99316,0.07409,0.33076,1.07378,0.002575,0.002575,0.002575
77,49493.7,0.09093,0.29701,0.89593,0.99357,0.99426,0.99492,0.99344,0.07477,0.33551,1.07445,0.002476,0.002476,0.002476
78,50136.3,0.09033,0.28939,0.89692,0.99373,0.99462,0.99493,0.99349,0.07529,0.34264,1.07484,0.002377,0.002377,0.002377
79,50781.3,0.08998,0.2919,0.89688,0.99363,0.99466,0.99494,0.9937,0.07441,0.35576,1.0742,0.002278,0.002278,0.002278
80,51428.1,0.08836,0.28633,0.89429,0.99361,0.99461,0.99494,0.99379,0.07328,0.3655,1.07362,0.002179,0.002179,0.002179
81,52072.2,0.08796,0.28562,0.89624,0.99364,0.99404,0.99494,0.99389,0.07254,0.37768,1.07304,0.00208,0.00208,0.00208
82,52718.6,0.08683,0.27973,0.8963,0.99382,0.9939,0.99493,0.99388,0.07387,0.3858,1.07419,0.001981,0.001981,0.001981
83,53363.4,0.08512,0.27688,0.89472,0.99384,0.99394,0.99494,0.99386,0.07433,0.39024,1.0744,0.001882,0.001882,0.001882
84,54007.7,0.08355,0.27027,0.89342,0.99391,0.99391,0.99494,0.99396,0.07422,0.38967,1.07404,0.001783,0.001783,0.001783
85,54651.5,0.0832,0.26886,0.8946,0.99444,0.99373,0.99495,0.99391,0.07318,0.39344,1.07299,0.001684,0.001684,0.001684
86,55296.5,0.08215,0.26816,0.89601,0.99403,0.99414,0.99494,0.99394,0.07213,0.40635,1.07203,0.001585,0.001585,0.001585
87,55941.8,0.08198,0.26358,0.89614,0.99398,0.99411,0.99494,0.99394,0.07111,0.41129,1.07142,0.001486,0.001486,0.001486
88,56587.8,0.08066,0.26232,0.89562,0.99416,0.99417,0.99493,0.99391,0.07008,0.41544,1.07063,0.001387,0.001387,0.001387
89,57233.6,0.07882,0.25937,0.89438,0.99416,0.99411,0.99493,0.99395,0.06983,0.41907,1.07027,0.001288,0.001288,0.001288
90,57879.7,0.0784,0.25461,0.89432,0.99421,0.99405,0.99492,0.99396,0.07229,0.42306,1.07204,0.001189,0.001189,0.001189
91,58519.1,0.05906,0.08557,0.91089,0.99472,0.99501,0.99495,0.99406,0.07347,0.36739,1.073,0.00109,0.00109,0.00109
92,59153.7,0.04905,0.05745,0.90465,0.99439,0.99511,0.99495,0.99425,0.07272,0.32371,1.07253,0.000991,0.000991,0.000991
93,59786.2,0.04672,0.05261,0.90602,0.99482,0.99513,0.99496,0.99434,0.07232,0.29192,1.07219,0.000892,0.000892,0.000892
94,60418,0.045,0.0517,0.90596,0.99479,0.99483,0.99496,0.9944,0.07207,0.26939,1.0718,0.000793,0.000793,0.000793
95,61049.4,0.04294,0.04651,0.90188,0.99486,0.99478,0.99496,0.99442,0.07124,0.25268,1.07106,0.000694,0.000694,0.000694
96,61680.1,0.04206,0.04677,0.90144,0.99495,0.99474,0.99496,0.99455,0.07009,0.24071,1.07005,0.000595,0.000595,0.000595
97,62312.9,0.04071,0.04401,0.90144,0.99542,0.99473,0.99496,0.99476,0.06838,0.23233,1.0686,0.000496,0.000496,0.000496
98,62947,0.03846,0.04016,0.90151,0.99435,0.9959,0.99496,0.99479,0.06619,0.22605,1.06684,0.000397,0.000397,0.000397
99,63578.4,0.03758,0.03937,0.9006,0.99477,0.99589,0.99497,0.99481,0.06441,0.22101,1.06548,0.000298,0.000298,0.000298
100,64209.7,0.03617,0.03764,0.90099,0.99524,0.99578,0.99497,0.99483,0.06293,0.21693,1.0643,0.000199,0.000199,0.000199
