epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,38640.9,0.08165,0.23428,0.89346,0.97663,0.9823,0.99319,0.63863,0.83304,1.49235,2.09964,0.004159,0.004159,0.004159
61,39286.1,0.07933,0.23459,0.8935,0.97697,0.98097,0.99312,0.63832,0.82572,1.52368,2.08934,0.00406,0.00406,0.00406
62,39928.9,0.08013,0.23246,0.8959,0.97322,0.98095,0.99237,0.6358,0.82637,1.55731,2.08575,0.003961,0.003961,0.003961
63,40572.6,0.07987,0.23501,0.89451,0.9729,0.98142,0.99268,0.63895,0.82769,1.57254,2.0863,0.003862,0.003862,0.003862
64,41215.5,0.07831,0.23068,0.89469,0.97532,0.98431,0.99282,0.63778,0.83256,1.55001,2.09292,0.003763,0.003763,0.003763
65,41857.4,0.07931,0.22798,0.89437,0.97771,0.98723,0.99323,0.63757,0.83885,1.50116,2.10307,0.003664,0.003664,0.003664
66,42499.1,0.07633,0.22289,0.89369,0.97628,0.98567,0.99293,0.63716,0.84207,1.49872,2.10107,0.003565,0.003565,0.003565
67,43145.1,0.07616,0.22621,0.89423,0.97639,0.98463,0.9928,0.63316,0.84382,1.49121,2.09685,0.003466,0.003466,0.003466
68,43787.6,0.07461,0.21628,0.89271,0.97684,0.98285,0.99308,0.62801,0.84408,1.50814,2.09328,0.003367,0.003367,0.003367
69,44429.9,0.07358,0.21254,0.89338,0.97603,0.98268,0.99324,0.62315,0.83932,1.51861,2.09,0.003268,0.003268,0.003268
70,45076,0.07418,0.2135,0.89499,0.97553,0.98092,0.99306,0.61602,0.83532,1.5237,2.07983,0.003169,0.003169,0.003169
71,45719.7,0.07261,0.21129,0.89379,0.9748,0.9783,0.99291,0.61134,0.8345,1.52785,2.07297,0.00307,0.00307,0.00307
72,46360,0.07118,0.21039,0.89114,0.97135,0.97414,0.99242,0.60492,0.83595,1.55167,2.06287,0.002971,0.002971,0.002971
73,47001.1,0.07048,0.20695,0.8938,0.97152,0.97222,0.99219,0.59697,0.83909,1.54751,2.04991,0.002872,0.002872,0.002872
74,47644.8,0.06959,0.19903,0.89112,0.97315,0.9716,0.99253,0.59301,0.84241,1.53569,2.03664,0.002773,0.002773,0.002773
75,48289.9,0.06946,0.19883,0.89143,0.9738,0.97239,0.9928,0.58985,0.84762,1.52298,2.0238,0.002674,0.002674,0.002674
76,48931.6,0.06906,0.20136,0.89316,0.97599,0.97459,0.99317,0.59043,0.84856,1.51439,2.01967,0.002575,0.002575,0.002575
77,49567.5,0.06749,0.19618,0.8906,0.97823,0.97517,0.99334,0.59313,0.84596,1.51526,2.00695,0.002476,0.002476,0.002476
78,50202.5,0.06685,0.19148,0.88989,0.98085,0.97427,0.99335,0.59451,0.8442,1.52038,1.99534,0.002377,0.002377,0.002377
79,50836.3,0.06557,0.18982,0.88976,0.98165,0.97539,0.99346,0.59564,0.84169,1.52412,1.99082,0.002278,0.002278,0.002278
80,51472.2,0.06526,0.18851,0.89117,0.97965,0.97469,0.99332,0.59361,0.84118,1.52777,1.9882,0.002179,0.002179,0.002179
81,52115.4,0.06475,0.18287,0.89187,0.97857,0.97394,0.99323,0.59029,0.84144,1.52956,1.98874,0.00208,0.00208,0.00208
82,52759.1,0.06357,0.18601,0.88978,0.97997,0.97558,0.99354,0.58953,0.84102,1.51695,1.99327,0.001981,0.001981,0.001981
83,53404.1,0.06328,0.17974,0.88862,0.98387,0.97642,0.99373,0.59373,0.83944,1.50277,1.99035,0.001882,0.001882,0.001882
84,54046.6,0.06292,0.17868,0.88929,0.98401,0.9802,0.99397,0.59678,0.83612,1.4874,1.98658,0.001783,0.001783,0.001783
85,54688.1,0.06116,0.17463,0.88838,0.98493,0.98067,0.99405,0.59731,0.83371,1.47886,1.9862,0.001684,0.001684,0.001684
86,55332.6,0.05984,0.17402,0.88967,0.98531,0.98088,0.9941,0.59516,0.8306,1.4742,1.98442,0.001585,0.001585,0.001585
87,55977,0.05955,0.16942,0.88838,0.98687,0.98142,0.99406,0.59528,0.82685,1.46723,1.98138,0.001486,0.001486,0.001486
88,56622,0.0596,0.16918,0.88988,0.98499,0.98425,0.99413,0.59528,0.82389,1.45699,1.98173,0.001387,0.001387,0.001387
89,57264.4,0.05885,0.16527,0.89013,0.98709,0.98468,0.9942,0.59683,0.822,1.43598,1.9852,0.001288,0.001288,0.001288
90,57906.5,0.05786,0.16782,0.89132,0.98715,0.98408,0.9942,0.59677,0.81918,1.43484,1.98597,0.001189,0.001189,0.001189
91,58546.4,0.05,0.07506,0.90964,0.9883,0.982,0.99417,0.59615,0.81326,1.44009,1.98608,0.00109,0.00109,0.00109
92,59181.8,0.0406,0.0505,0.9014,0.98741,0.98043,0.99417,0.59577,0.80727,1.44291,1.98746,0.000991,0.000991,0.000991
93,59821,0.03779,0.04217,0.90037,0.98605,0.98076,0.99413,0.59575,0.80069,1.45149,1.98788,0.000892,0.000892,0.000892
94,60458.1,0.0366,0.0408,0.90247,0.98627,0.98231,0.9942,0.5959,0.79622,1.45527,1.99253,0.000793,0.000793,0.000793
95,61091.5,0.03511,0.03887,0.89858,0.9859,0.98525,0.9943,0.59799,0.79221,1.45223,2.00108,0.000694,0.000694,0.000694
96,61730,0.03393,0.03694,0.89988,0.98774,0.9859,0.99449,0.59771,0.78908,1.45247,2.0081,0.000595,0.000595,0.000595
97,62367.3,0.03254,0.03518,0.89845,0.98842,0.98742,0.99453,0.59758,0.7862,1.45616,2.01399,0.000496,0.000496,0.000496
98,63006.8,0.03133,0.03339,0.89868,0.98936,0.98921,0.99459,0.59768,0.78371,1.45816,2.02196,0.000397,0.000397,0.000397
99,63639.8,0.03066,0.03133,0.89786,0.99042,0.99026,0.99467,0.59696,0.78185,1.46052,2.03109,0.000298,0.000298,0.000298
100,64274.6,0.02942,0.03032,0.90118,0.99162,0.99037,0.99468,0.59574,0.77933,1.46669,2.03813,0.000199,0.000199,0.000199
