epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,26489.6,0.10986,0.27843,0.89577,0.98043,0.99689,0.99471,0.99395,0.03746,0.19087,1.04841,0.004555,0.004555,0.004555
57,26958.9,0.10754,0.27213,0.89459,0.98021,0.99725,0.99467,0.99385,0.03725,0.18069,1.04813,0.004456,0.004456,0.004456
58,27428.9,0.10807,0.27559,0.89499,0.98016,0.99725,0.99467,0.9939,0.03709,0.16249,1.04791,0.004357,0.004357,0.004357
59,27899.4,0.10558,0.26742,0.89352,0.98005,0.99722,0.99464,0.99384,0.03706,0.15836,1.04778,0.004258,0.004258,0.004258
60,28373,0.10682,0.27035,0.89537,0.98008,0.99713,0.99444,0.99372,0.03701,0.15604,1.0478,0.004159,0.004159,0.004159
61,28840.1,0.10373,0.2669,0.89421,0.97995,0.99712,0.99395,0.99329,0.03701,0.1605,1.04791,0.00406,0.00406,0.00406
62,29309,0.10424,0.26283,0.8946,0.97993,0.9971,0.99368,0.99311,0.03697,0.16106,1.04796,0.003961,0.003961,0.003961
63,29794.5,0.10245,0.25914,0.89534,0.97995,0.99709,0.99379,0.99343,0.03687,0.15668,1.04796,0.003862,0.003862,0.003862
64,30281.1,0.10163,0.25702,0.89375,0.98,0.99715,0.9938,0.99335,0.03659,0.14525,1.04783,0.003763,0.003763,0.003763
65,30768.6,0.10023,0.25037,0.89374,0.98011,0.99716,0.99399,0.99356,0.03667,0.14342,1.04777,0.003664,0.003664,0.003664
66,31253.9,0.09987,0.2549,0.89348,0.97972,0.99717,0.99351,0.99308,0.03677,0.15171,1.04782,0.003565,0.003565,0.003565
67,31740.3,0.09755,0.24806,0.89261,0.97965,0.99718,0.99311,0.99265,0.03676,0.15311,1.04782,0.003466,0.003466,0.003466
68,32226.3,0.0984,0.24699,0.8914,0.97972,0.99719,0.99295,0.9926,0.03676,0.15347,1.04783,0.003367,0.003367,0.003367
69,32713.6,0.09702,0.24511,0.8925,0.97967,0.9972,0.99283,0.99244,0.03698,0.15429,1.04789,0.003268,0.003268,0.003268
70,33202.2,0.09525,0.24018,0.89307,0.97929,0.99721,0.99233,0.99184,0.03709,0.15686,1.04792,0.003169,0.003169,0.003169
71,33689.5,0.09375,0.23689,0.8908,0.97911,0.99723,0.992,0.99147,0.03724,0.1569,1.04799,0.00307,0.00307,0.00307
72,34177.5,0.09244,0.23503,0.89201,0.97889,0.99722,0.99173,0.99117,0.0374,0.15782,1.04812,0.002971,0.002971,0.002971
73,34668,0.09171,0.22992,0.89225,0.97876,0.99722,0.99175,0.99126,0.03764,0.16232,1.04835,0.002872,0.002872,0.002872
74,35155.8,0.09083,0.22918,0.89152,0.97862,0.99724,0.99172,0.99122,0.03793,0.16377,1.04852,0.002773,0.002773,0.002773
75,35643.6,0.08969,0.22695,0.89066,0.97867,0.99727,0.9918,0.99128,0.03811,0.16594,1.04861,0.002674,0.002674,0.002674
76,36130.4,0.08856,0.22565,0.89178,0.97874,0.9973,0.99177,0.99127,0.03803,0.16289,1.04859,0.002575,0.002575,0.002575
77,36619,0.08895,0.21964,0.89154,0.97875,0.9973,0.99153,0.99102,0.03831,0.16475,1.04885,0.002476,0.002476,0.002476
78,37107.5,0.08723,0.21964,0.89151,0.97844,0.99733,0.99108,0.9905,0.03856,0.16897,1.04917,0.002377,0.002377,0.002377
79,37595.4,0.0863,0.21332,0.89077,0.97872,0.99736,0.99079,0.99023,0.03863,0.17158,1.04925,0.002278,0.002278,0.002278
80,38082.1,0.0847,0.21378,0.89071,0.97857,0.99738,0.99059,0.98987,0.039,0.17258,1.04952,0.002179,0.002179,0.002179
81,38570.5,0.08305,0.20858,0.88984,0.97857,0.9973,0.99064,0.98996,0.03926,0.1712,1.04969,0.00208,0.00208,0.00208
82,39058.1,0.08326,0.20819,0.89064,0.97805,0.99656,0.99069,0.98999,0.03986,0.17291,1.05015,0.001981,0.001981,0.001981
83,39547.8,0.0806,0.20978,0.88961,0.97792,0.99613,0.99082,0.99008,0.0406,0.17516,1.05073,0.001882,0.001882,0.001882
84,40035.7,0.07944,0.20568,0.88997,0.9774,0.99613,0.99082,0.99015,0.04102,0.17549,1.05103,0.001783,0.001783,0.001783
85,40523.6,0.07903,0.20127,0.88914,0.97769,0.99613,0.9907,0.99003,0.04146,0.17879,1.05138,0.001684,0.001684,0.001684
86,41007.1,0.07752,0.19742,0.89042,0.97742,0.99614,0.99095,0.99026,0.04185,0.17632,1.05165,0.001585,0.001585,0.001585
87,41479.3,0.07817,0.1958,0.88889,0.97731,0.99657,0.99096,0.99031,0.04215,0.17313,1.0519,0.001486,0.001486,0.001486
88,41949.9,0.0765,0.19328,0.88932,0.97728,0.99658,0.99079,0.99012,0.04258,0.17217,1.05225,0.001387,0.001387,0.001387
89,42425.5,0.07446,0.18679,0.88886,0.97703,0.99659,0.99016,0.98943,0.04293,0.1709,1.05253,0.001288,0.001288,0.001288
90,42898.5,0.07413,0.18965,0.88896,0.97698,0.9966,0.98991,0.98914,0.043,0.16898,1.05257,0.001189,0.001189,0.001189
91,43365.9,0.0547,0.06648,0.90426,0.97641,0.99624,0.98943,0.98861,0.04325,0.14878,1.05302,0.00109,0.00109,0.00109
92,43831.9,0.04572,0.04718,0.8998,0.97492,0.99593,0.98832,0.98741,0.04345,0.13477,1.05345,0.000991,0.000991,0.000991
93,44295.9,0.04362,0.04357,0.89833,0.97462,0.99599,0.98779,0.98659,0.04344,0.12611,1.05364,0.000892,0.000892,0.000892
94,44762.2,0.04134,0.04117,0.90215,0.97407,0.99599,0.98742,0.98605,0.04351,0.12153,1.05383,0.000793,0.000793,0.000793
95,45225.4,0.04015,0.03933,0.89942,0.97382,0.99623,0.98676,0.98535,0.04337,0.1189,1.05385,0.000694,0.000694,0.000694
96,45692.2,0.03849,0.03667,0.8973,0.97324,0.99607,0.98613,0.98348,0.04337,0.11718,1.05392,0.000595,0.000595,0.000595
97,46156,0.03669,0.03573,0.90077,0.97314,0.99594,0.98539,0.98246,0.04324,0.11599,1.0538,0.000496,0.000496,0.000496
98,46628.3,0.03528,0.0343,0.89801,0.97289,0.99592,0.98405,0.98083,0.04309,0.11539,1.05359,0.000397,0.000397,0.000397
99,47100.9,0.03402,0.03238,0.89969,0.97284,0.99627,0.98236,0.97897,0.0429,0.11523,1.05342,0.000298,0.000298,0.000298
100,47566,0.03294,0.02999,0.89446,0.97288,0.99668,0.98113,0.97718,0.04264,0.1154,1.05325,0.000199,0.000199,0.000199
